,RumorDate,CREDIBILITY,RELIABILITY,MARKETCAP,LASTTRADE,WEEKHIGH52,WEEKLOW52,CASH,EPS,PE,GROSSMARGINS,NETMARGINS,AVERAGEVOLUME,diff_target_SP500_price_move_10,diff_target_SP500_price_move_5,diff_target_SP500_price_move_3,target_price_move_3,target_price_move_5,target_price_move_10,"[-2,-1]","[-1,0]","[0,1]","[1,2]","[2,3]","[3,4]","[4,5]","[5,6]","[6,7]","[7,8]","[8,9]","[9,10]"
1665,10-05-2018,0.431952663,0.637709607,0.050283559,0.012290225,0.003659867,0.041107427,0.001665405,0.199951109,0.000391304,0.90307603,0.435483871,0.006844494,0.109793041,0.052984421,0.082317761,0.073687311,0.13359506,0.088376244,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1664,10-05-2018,0.420118343,0.65565588,0.170352521,0.061393784,0.00960129,0.127717248,0.044360333,0.200225262,0.017705171,0.774230992,0.142039542,0.000798301,0.076202687,0.096105806,0.082288499,0.1117331,0.134181123,0.081714586,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1663,10-05-2018,0.009467456,0.89793057,0.010802556,0.090465996,0.01893692,0.240933733,0.001665405,0.199855156,0.021151864,0.696459663,0.464099896,0.014374431,0.058843219,0.092225564,0.110051196,0.051790505,0.132435467,0.072345355,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1662,10-05-2018,0.384615385,0.098760585,0.000535856,0.048797737,0.028916386,0.003710722,0.021044663,0.200170432,0.004416912,0.663377829,0.383454735,0.011370842,0.055950499,0.036442747,0.086965282,0.040957716,0.13250857,0.081816514,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1671,10-05-2018,0.917159763,0.336548707,1.49E-05,0.001070377,0.01372997,0.004289699,0.007570023,0.199692949,0.003268015,0.24898433,0.74817898,0.036753475,0.058482785,0.052353777,0.087208214,0.052304432,0.122644764,0.067310981,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1660,10-05-2018,0.017751479,0.495261062,0.00089686,0.008295424,0.000775104,0.193141744,0.008175625,0.199130935,0.002306729,0.950667441,0.627991675,0.004579264,0.057935514,0.053871407,0.078162697,0.041875915,0.151964601,0.067948312,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1696,11-05-2018,0.050887574,0.1817621,0.00434603,0.082419053,0.015195792,0.087320385,0.027857684,0.200389754,0.000802263,0.698781196,0.552029136,0.006106807,0.071267479,0.045723379,0.066594073,0.053033182,0.1415385,0.097345882,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1697,11-05-2018,0.869822485,0.546295777,0.175149338,0.002962651,0.000125017,0.044449708,0.000908403,0.200129309,0.005195947,0.975623912,0.337148803,0.007584423,0.050232545,0.049727905,0.093427978,0.064542997,0.141154325,0.072705021,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1695,11-05-2018,0.25443787,0.715102911,0.00112188,0.019974005,0.019015055,0.050476341,0.007570023,0.201888456,0.003537818,0.840975044,0.233090531,0.000478413,0.083578644,0.050667719,0.076677727,0.042893429,0.138481226,0.065481137,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1700,11-05-2018,0.034319527,0.369076328,0.244886774,0.006460492,0.016074035,0.014684983,0.001665405,0.199416511,0.01016676,0.914103308,0.585848075,0.003218393,0.053822892,0.059884839,0.089573001,0.047500515,0.157540091,0.078948374,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1701,11-05-2018,0.147928994,0.76838091,0.00434603,0.004052143,0.010013846,0.000289489,0.021044663,0.202210586,0.009557469,0.581543819,0.349635796,0.004026634,0.061868382,0.045768915,0.084017632,0.060060451,0.138627433,0.092143391,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1699,11-05-2018,0.940828402,0.772867478,0.002084675,0.00443442,0.001447069,0.319622085,0.004996215,0.200083617,0.006434183,0.510737086,0.616545265,0.003233714,0.04910248,0.050308732,0.075117018,0.045339113,0.139890753,0.071196272,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1694,11-05-2018,0.136094675,0.831192866,0.006972065,0.035551818,0.006975937,0.684193905,0.002725208,0.200673045,0.002287074,0.962855485,0.792403746,0.009040738,0.059003587,0.061315097,0.092197646,0.330378065,0.165478839,0.078230663,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1686,11-05-2018,0.024852071,0.493017778,0.00976321,0.02142666,0.008366749,0.234433391,0.004390613,0.199699803,0.008053003,0.862449216,0.570759625,0.011733034,0.063982646,0.058238233,0.101740777,0.060281482,0.127838463,0.108582911,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1692,11-05-2018,0.159763314,0.48853121,0.011068292,0.005657709,0.021090334,0.008684668,0.008932627,0.199711226,0.001667063,0.843296576,0.682622268,0.00058275,0.079936788,0.054836866,0.122210302,0.045830354,0.143595563,0.072157094,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1691,11-05-2018,0.597633136,0.800347709,0.005486107,0.055200887,0.007935441,0.014711301,0.009689629,0.200695891,0.087407333,0.763203714,0.329864724,0.016104445,0.074454154,0.038722395,0.089007299,0.062229857,0.165830597,0.073152666,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1690,11-05-2018,0.059171598,0.281027424,0.017967629,0.144137773,0.003591108,0.077161956,0.004087812,0.200145301,0.01016676,0.943702844,0.563475546,0.020264715,0.061300312,0.086203175,0.081176068,0.042587663,0.130850104,0.146477502,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1689,11-05-2018,0.437869822,0.307946834,0.00256814,0.124756298,0.020630897,0.063634928,0.012263437,0.199667818,0.003653959,0.622751016,0.381373569,0.003938815,0.083728811,0.047233919,0.078077256,0.059765116,0.155785011,0.090162648,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1688,11-05-2018,0.846153846,0.408333801,0.025672172,0.129897932,0.00074385,0.39586294,0.009689629,0.199793472,0.003873732,0.698200813,0.569719043,0.024829779,0.086395972,0.050792926,0.082216561,0.056882769,0.159760166,0.087119336,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1687,11-05-2018,0.313609467,0.818293982,0.035328002,0.010665545,0.068193539,0.039765251,0.00317941,0.197878971,0.006959496,0.745792223,0.456815817,0.000679464,0.092427175,0.047409202,0.118679954,0.049313277,0.134105279,0.074157464,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1685,11-05-2018,0.526627219,0.206999047,0.027739044,0.156982301,7.81E-05,0.260092636,0.022861469,0.200373762,0.009448476,0.929773651,0.142039542,0.015642625,0.076073679,0.115862458,0.082917626,0.042069545,0.205234862,0.166454093,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1684,11-05-2018,0.007100592,0.567046156,0.029738069,0.05206621,0.016258435,0.031422706,0.01650265,0.201123113,0.000409172,0.762623331,0.514047867,0.003751216,0.080823107,0.0524929,0.112528853,0.011942904,0.174676553,0.080542683,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1693,11-05-2018,0.046153846,0.52610622,0.06410579,0.002427463,0.002522214,0.053529133,0.012263437,0,0.006518162,0.71096924,0.333506764,0.011748281,0.075648928,0.054770293,0.110454396,0.045540998,0.152458883,0.078361538,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1713,14-05-2018,0.668639053,0.487970389,0.004432656,0.261802821,0.000912623,0.031791147,0.005299016,0.20014987,0.015818335,0.846198491,0.478147763,0.004004362,0.073854492,0.050474627,0.074547095,0.067925631,0.131244462,0.269702199,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1712,14-05-2018,0.633136095,0.578823397,0.023535791,0.003861004,0.030357204,0.319437865,0.004693414,0.200115601,0.008287071,0.816598955,0.563475546,0.105297818,0.060507042,0.049139304,0.075759892,0.046256571,0.14666735,0.081973325,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1711,14-05-2018,0.01183432,0.535640177,0.053684513,0.232654153,0.013398675,0.129401547,0.022407267,0.20006534,0.000682549,0.777132908,0.591050989,0.004896911,0.048461866,0.060646279,0.081851166,0.038060452,0.181618929,0.064757882,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1710,14-05-2018,0.24260355,0.252525253,0.003386246,0.033067013,0.000353172,0.003105427,0.00317941,0.20160745,0.002980344,0.665118979,0.50780437,0.051926581,0.056762604,0.102214387,0.081399335,0.087356151,0.418894099,0.071003922,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1708,14-05-2018,0.124260355,0.248499804,0.019549332,0.087847395,0.034692162,0.000684247,0.002876609,0.200529115,0.002446097,0.980847359,0.556191467,0.011731987,0.056298207,0.057300282,0.075613605,0.042827061,0.133303576,0.069579078,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1709,14-05-2018,0.822485207,0.337670349,0.002810547,0.275431018,0.008366749,0.036765093,0.00984103,1,0.0107153,0.785838654,0.527575442,0.008787742,0.076667196,0.049858254,0.140286187,0.053168607,0.17245849,0.07949268,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1706,14-05-2018,0.171597633,0.772867478,0.01081878,0.167762529,0.044134056,0.039923154,0.03996972,0.200015078,0.003950563,0.583865351,0.540582726,0.007154068,0.143435651,0.049104142,0.083996979,0.053099183,0.133734625,0.07020741,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1705,14-05-2018,0.834319527,0.50479502,0.017118299,0.064127069,0.002912891,0.01192168,0.00317941,0.201027159,0.001558069,0.874637261,0.682622268,0.001911783,0.053961463,0.047256322,0.08089165,0.06896067,0.138609476,0.068663033,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1704,14-05-2018,0.337278107,0.429084179,0.000384187,0.084330441,0.010013846,0.016421917,0.01680545,0.200261816,0.010722447,0.761462565,0.411550468,0.018037902,0.059910594,0.049257155,0.075306344,0.068135371,0.137419162,0.072541101,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1703,14-05-2018,0.940828402,0.692670069,0.01933794,0.035398907,0.071562741,0.142270646,0.005904618,0.200517692,0.000452055,0.976784678,0.187825182,0.171244486,0.057677288,0.049887361,0.106421796,0.040960764,0.145035477,0.064279451,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1707,14-05-2018,0.609467456,0.992148505,0.002177741,0.002771513,0.000387552,0.022922259,0.035730507,0.200396608,0.025334708,0.813116657,0.638917794,0.004291888,0.064609115,0.05812807,0.081311873,0.049029417,0.152534565,0.08185028,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1727,15-05-2018,0.034319527,0.621445797,0.077394408,0.004224168,0.00993571,0.016711406,0.014383043,0.199912271,0.003134006,0.860708067,0.373569199,0.010356616,0.061521256,0.049923697,0.091041824,0.050855619,0.129211839,0.04874117,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1736,15-05-2018,0.289940828,0.782401436,0.000146662,0.023720326,0.005031926,0.040133691,0.025435276,0.200481138,0.000664681,0.734764945,0.535379813,0.012131997,0.06869951,0.052565711,0.082667926,0.059810039,0.120177765,0.070490344,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1735,15-05-2018,0.396449704,0.35393416,0.001867341,0.263465729,0.017514854,0.031422706,0.003785011,0.199788902,0.003532458,0.809634359,0.581685744,0.005623237,0.105762809,0.046158972,0.078429335,0.046345157,0.157669933,0.072487006,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1734,15-05-2018,0.230769231,0.750995457,0.000984878,0.097174968,0.005675763,0.053476499,0.002271007,1,0.001365097,0.794544399,0.233090531,0.007214683,0.076025717,0.057241626,0.078715133,0.050962478,0.160878787,0.077124691,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1733,15-05-2018,0.065088757,0.916998486,0.004764784,0.036048779,0.023006216,0.014448129,0.001968206,0.19980261,0.005097674,0.678467789,0.373569199,0.037465974,0.049116912,0.05675184,0.20802996,0.048540792,0.188450127,0.105042405,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1732,15-05-2018,0.076923077,0.556390556,0.000517513,0.111032532,0.02344065,0.134849203,0.17668433,0.199473626,0.015137573,0.737086477,0.535900104,0.017242815,0.074721836,0.043065418,0.074580148,0.05087075,0.132438014,0.195119637,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1731,15-05-2018,0.869822485,0.769502552,0.032320916,0.002637716,0.002628478,0.033764935,0.000605602,0.200737014,0.00708993,0.590829948,0.5421436,0.014734605,0.072167056,0.056533775,0.09413558,0.044841561,0.150019836,0.099212997,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1730,15-05-2018,0.094674556,0.636587965,0.129872244,0.010397951,0.003194179,0.002658035,0.002876609,0.199692949,0.003364501,0.630876378,0.150884495,0.008168668,0.072240148,0.050316053,0.106469728,0.042612415,0.141186705,0.067793585,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1729,15-05-2018,0.136094675,0.128484101,0.068420119,0.008754157,0.009757561,0.002973841,0.004087812,0.201303597,0.002698033,0.762623331,0.417273673,0.009446877,0.061802321,0.077082993,0.096708949,0.043186856,0.134179191,0.07755201,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1728,15-05-2018,0.372781065,0.327575571,0.001007043,0.010397951,0.00636023,0.014448129,0.014988645,0.200572523,0.00946277,0.768427162,0.664412071,0.015714151,0.181025534,0.082736314,0.074094842,0.033538,0.140359256,0.077183372,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1726,15-05-2018,0.834319527,0.266446077,0.015948785,0.089452961,0.011157749,0.269356282,0.018925057,0.201205359,0.002178081,0.868253047,0.56503642,0.005975937,0.105970653,0.050515669,0.093120231,0.047110407,0.201691462,0.089125497,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1719,15-05-2018,0.015384615,0.293365487,0.188239215,0.061776062,0.101444882,0.185667667,0.00317941,0.201127682,0.001797497,0.716192687,0.452133195,0.00425377,0.074549118,0.050560567,0.080284014,0.061016409,0.13008518,0.072742859,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1724,15-05-2018,0.834319527,0.960181706,0.001326666,0.041897626,0.009929459,0.011263751,0.025435276,0.203469405,0.013809998,0.966918166,0.532258065,0.017146549,0.058416747,0.056192841,0.08709296,0.062859437,0.17643737,0.148882233,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1714,15-05-2018,0.443786982,0.992709326,0.005446076,0.067605795,0.022559281,0.397178799,0.17668433,0.200042494,0.004970813,0.596053395,0.545265349,0.000751663,0.072835192,0.098151483,0.081124983,0.076530026,0.141028493,0.080415009,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1716,15-05-2018,0.029585799,0.666872301,0.002995079,0.084961199,0.004900659,0.008789936,0.001211204,0.199633549,0.005247763,0.608241439,0.640998959,0.005354695,0.071117653,0.055439967,0.076958706,0.055372898,0.140023069,0.073679176,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1717,15-05-2018,0.094674556,0.453760305,0.004484403,0.357391338,0.010682685,0.11382178,0.013777441,0.200145301,0.010933287,0.43528729,0.558272633,0.000812876,0.072789887,0.051328178,0.075536127,0.047331467,0.13361074,0.081176186,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1718,15-05-2018,0.230769231,0.137457237,0.011666593,0.023720326,0.006875924,0.011079531,0.03996972,0.19980261,0.002803453,0.957051654,0.827783559,0.052654925,0.072548951,0.026885057,0.079885796,0.062940313,0.132390867,0.12354568,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1715,15-05-2018,0.009467456,0.332062139,0.003103351,0.281069613,0.014273793,0.008368862,0.01650265,0.199181197,0.002194162,0.818340104,0.038501561,0.091078473,0.065529301,0.050474627,0.0807652,0.047371274,0.125016266,0.09668377,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1720,15-05-2018,0.00591716,0.341035276,0.011474936,0.029186896,0.011467166,0.023869677,0.022407267,0.201123113,0.001029183,0.688334301,0.495317378,0.006831713,0.064029319,0.071812381,0.079147867,0.041614143,0.166722899,0.051957307,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1721,15-05-2018,0.25443787,0.818293982,0.000997072,0.032894988,1,0.153639665,0.00333081,0.193350879,0.015818335,0.422518862,0.550468262,0.004136727,0.092734363,0.065043677,0.080425978,0.057979393,0.127325151,0.075326824,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1722,15-05-2018,0.313609467,0.936066401,0.00112188,0.089357391,0.001503327,0.007895152,0.012263437,0.2003829,0.002067301,0.791642484,0.53433923,0.006159125,0.058958484,0.085313237,0.079572086,0.056827376,0.125817498,0.102400756,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1723,15-05-2018,0.437869822,0.221580394,0.003337117,0.064127069,0.000381301,0.091767988,0.001514005,0.200252678,0.002067301,0.504352873,0.242455775,0.005660308,0.081320021,0.064640447,0.087163619,0.044764336,0.139474908,0.070901036,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1725,15-05-2018,0.408284024,0.503673378,4.63E-05,0.130700715,0.012470426,0.01415864,0.054201363,0.196901159,0.00102561,0.885664539,0.856919875,0.007413043,0.059606859,0.045816721,0.090763315,0.086088848,0.131940575,0.061795018,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1746,16-05-2018,0.609467456,0.364589759,0.182210106,0.113345311,0.007701035,0.031422706,0.000908403,0.201193936,0.003702201,0.764944864,0.6566077,0.001066918,0.075956413,0.050745839,0.080007868,0.059478023,0.151768315,0.066058504,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1752,16-05-2018,0.50295858,0.546295777,0.002834457,0.043388509,0.018180568,0.11587452,0.027857684,0.200175001,0.0107153,0.784097504,0.549947971,0.016832715,0.057849172,0.08257166,0.084680862,0.045594624,0.15155136,0.099144208,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1750,16-05-2018,0.024852071,0.454321126,0.00058324,0.02117818,0.115806186,0.194457603,0.012414837,0.199708941,0.015845136,0.686012768,0.341311134,0.005064777,0.110036079,0.074708838,0.088234294,0.047318786,0.131595568,0.083414752,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1749,16-05-2018,0.094674556,0.158207616,0.191981896,0.044497114,0.001690852,0.048107795,0.02346707,0.200583946,0.014530069,0.764364481,0.315816857,0.019647958,0.052277806,0.0406265,0.077768858,0.042571361,0.153228619,0.073269526,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1748,16-05-2018,0.313609467,0.431888284,0.058323118,0.468519439,0.036376763,0.163824412,0.085692657,0.19980261,0.004838592,0.73012188,0.406347555,0.008392515,0.116113965,0.069461118,0.082084841,0.051939182,0.127892667,0.077419841,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1747,16-05-2018,0.834319527,0.1817621,0.049399537,0.047096602,0.021184097,0.064424443,0.022558668,0.201538911,0.003257294,0.473012188,0.593132154,0.009422885,0.017646167,0.059662657,0.090935674,0.052176676,0.154295612,0.080681404,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1743,16-05-2018,0.337278107,0.148112837,0.004365224,0.085763982,0.000471938,0.000605295,0.014383043,0.198705998,0.002249552,0.590829948,0.663891779,0.007461625,0.058416747,0.046972291,0.074621037,0.043727535,0.129717181,0.105662211,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1742,16-05-2018,0.015384615,0.50479502,0.010965421,0.03320081,0.009610666,0.307253013,0.026192279,0.201008883,0.028538399,0.471851422,0.396462019,0.016247872,0.05830319,0.049860703,0.076066901,0.042507838,0.13856621,0.070591858,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1741,16-05-2018,0.278106509,0.10100387,0.02029978,0.100290531,0.059354851,0.061134797,0.015442846,0.205050353,0.004538413,0.620429483,0.55359001,0.025846098,0.046797297,0.058352301,0.080537286,0.049477937,0.142556758,0.073899376,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1740,16-05-2018,0.976331361,0.828388761,0.000984878,0.091651057,0.006641517,0.063555977,0.015291446,0.199900848,0.002067301,0.818920488,0.35483871,0.002058348,0.060175124,0.050147367,0.08639731,0.048723884,0.130341145,0.076184881,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1739,16-05-2018,0.183431953,0.638270428,0.009899401,0.001834933,0.025537807,0.019764198,0.003936412,0.201038582,0.000391304,0.590249565,0.424037461,0.005634299,0.070142102,0.076908083,0.080324337,0.041005079,0.165478839,0.109180546,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
1738,16-05-2018,0.621301775,0.636587965,0.005074623,0.513685538,0.016461587,0.035738723,0.059046177,0.201333297,0.008932097,0.615206036,0.528095734,0.004141735,0.120003196,0.050140107,0.148628112,0.052936675,0.161739051,0.079673929,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1737,16-05-2018,0.526627219,0.947282822,0.005486107,0.225429107,0.001740859,0.078898889,0.002271007,0.202048379,0.001559856,0.571096924,0.558792924,0.044520339,0.068892377,0.045477541,0.093858285,0.044446794,0.135594259,0.081714586,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1744,16-05-2018,0.881656805,0.080808081,0.001908141,0.053193929,0.064364899,0.020606348,0.01014383,0.200380616,0.004241808,0.636680209,0.170135276,0.012674762,0.072013316,0.054023933,0.089943454,0.048556795,0.087412323,0.096194665,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1764,17-05-2018,0.743195266,0.948965285,0.014920241,0.006326694,0.020140206,0.039712616,0.027857684,0.19977291,0.006564618,0.635519443,0.657648283,0.037775474,0.049668772,0.052298673,0.096079901,0.053297119,0.161414347,0.09274293,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1770,17-05-2018,0.437869822,0.468341652,0.018767579,0.155032685,0.004469351,0.011158482,0.014080242,0.201648573,0.003396663,0.994776553,0.466701353,0.005823466,0.079303394,0.056873136,0.080969169,0.041878503,0.135832201,0.126719927,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1769,17-05-2018,0.059171598,0.410577085,0.002479602,0.217821782,0.001447069,0.040160008,0.018622256,0.199165205,0.000189398,0.60650029,0.723725286,0.009488806,0.069675412,0.048471919,0.067388116,0.04569204,0.120997313,0.06855322,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1768,17-05-2018,0.763313609,0.470024115,0.00121935,0.040234718,0.006832168,0.001526396,0.005601817,0.199642687,0.01725133,0.594892629,0.127991675,0.024333204,0.063362244,0.063319932,0.070471797,0.063599229,0.138159515,0.07797236,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1767,17-05-2018,0.396449704,0.528349504,0.012933618,0.049160901,0.100413493,0.026001368,0.024526874,0.191381548,0.009566403,0.689495067,0.491155047,0.003326916,0.084313844,0.057321777,0.078419612,0.045210092,0.169979647,0.063895099,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1766,17-05-2018,0.360946746,0.206438226,0.079497945,0.258228526,0.030316574,0.519579978,0.014988645,0.19956958,0.004306132,0.719094602,0.513527575,0.018037902,0.059303947,0.050040189,0.071422377,0.047724367,0.136486838,0.110973177,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1771,17-05-2018,0.479289941,0.513768157,1.24E-05,0.171872013,0.011157749,0.068450971,0.17668433,0.200067624,0.227308382,0.995356936,0.510926119,0.000131095,0.061810003,0.054032264,0.080978781,0.046815492,0.133728195,0.085282616,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1765,17-05-2018,0.009467456,0.505355841,5.21E-05,0.228926947,0.000515694,0.058424128,0.009689629,0.200161293,0.000182251,0.568775392,0.51508845,0.022633535,0.067087661,0.07454924,0.078019474,0.065282161,0.137313253,0.322293197,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1763,17-05-2018,0.420118343,0.609668555,0.002120489,0.025765511,0.008844939,0.042186431,1,0.200028786,0.001395473,0.495647127,0.585327784,0.067618908,0.053822892,0.050495204,0.086947897,0.044113814,0.125783855,0.077129806,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1758,17-05-2018,0,0.203073299,0.00060445,0.02679766,7.81E-05,0.011079531,0.002725208,0.199884856,0.001493745,0.835171213,0.707075963,0.007719778,0.104037618,0.052056204,0.083916641,0.041976672,0.137157,0.074280174,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
1761,17-05-2018,0.337278107,0.731366721,0.106099114,0.044535342,0.003019156,0.041765356,0.005450416,0.200931206,0.004034542,0.761462565,0.485431842,0.008168668,0.062343884,0.047256322,0.104774793,0.044533192,0.135774828,0.073645649,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1760,17-05-2018,0.431952663,0.674723796,0.010463572,0.001930502,0.021759174,0.065003421,0.118546556,0.200451438,0.004831444,0.942542078,0.552029136,0.00981161,0.060507042,0.057550961,0.099155499,0.062257287,0.124204511,0.090155464,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
1759,17-05-2018,0.050887574,0.22494532,0.023806617,0.063266944,0.00212216,0.379125217,1,0.199900848,0.003418104,0.748113755,0.569719043,0.015968418,0.067478494,0.044940428,0.123010422,0.04035159,0.133728195,0.074489103,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
1757,17-05-2018,0.360946746,0.556390556,0.007819255,0.152184717,0.034338989,0.015027107,0.001514005,0.19701082,0.004356162,0.597214161,0.59937565,0.02148784,0.093768342,0.050682309,0.080319583,0.048344644,0.186961647,0.079716835,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
